movieId,title,genres,year,title_clean,tag,year_str,related
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy,1979.0,"fearless hyena, the (xiao quan guai zhao)",,1979.0,action comedy fearless hyena the xiao quan guai zhao
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy,1980.0,half a loaf of kung fu (dian zhi gong fu gan chian chan),,1980.0,action comedy half a loaf of kung fu dian zhi gong fu gan chian chan
98585,Hitchcock (2012),Drama,2012.0,hitchcock,,2012.0,drama hitchcock
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,2011.0,from up on poppy hill (kokuriko-zaka kara),,2011.0,animation drama romance from up on poppy hill kokurikozaka kara
98607,Redline (2009),Action|Animation|Sci-Fi,2009.0,redline,,2009.0,action animation scifi redline
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,1983.0,winners and sinners (qi mou miao ji: wu fu xing),,1983.0,action comedy crime winners and sinners qi mou miao ji wu fu xing
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,1985.0,my lucky stars (fuk sing go jiu),,1985.0,action comedy my lucky stars fuk sing go jiu
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,1972.0,"money money money (l'aventure, c'est l'aventure)",,1972.0,adventure comedy money money money laventure cest laventure
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,2012.0,"liar's autobiography: the untrue story of monty python's graham chapman, a",,2012.0,animation comedy liars autobiography the untrue story of monty pythons graham chapman a
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,2012.0,"hobbit: an unexpected journey, the",Action Myth,2012.0,adventure fantasy imax hobbit an unexpected journey the action myth
98836,Hyde Park on Hudson (2012),Comedy|Drama,2012.0,hyde park on hudson,,2012.0,comedy drama hyde park on hudson
98908,How to Make Love to a Woman (2010),Comedy|Romance,2010.0,how to make love to a woman,,2010.0,comedy romance how to make love to a woman
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,2012.0,zero dark thirty,Afghanistan American propaganda assassination military terrorism,2012.0,action drama thriller zero dark thirty afghanistan american propaganda assassination military terrorism
99005,Fire with Fire (2012),Action|Crime|Drama,2012.0,fire with fire,,2012.0,action crime drama fire with fire
99007,Warm Bodies (2013),Comedy|Horror|Romance,2013.0,warm bodies,,2013.0,comedy horror romance warm bodies
99030,Wrong (2012),Comedy|Drama,2012.0,wrong,,2012.0,comedy drama wrong
99087,Playing for Keeps (2012),Comedy|Romance,2012.0,playing for keeps,,2012.0,comedy romance playing for keeps
99106,"Guilt Trip, The (2012)",Comedy,2012.0,"guilt trip, the",,2012.0,comedy guilt trip the
99112,Jack Reacher (2012),Action|Crime|Thriller,2012.0,jack reacher,,2012.0,action crime thriller jack reacher
99114,Django Unchained (2012),Action|Drama|Western,2012.0,django unchained,action Christoph Waltz funny good soundtrack Great performances Humour Leonardo DiCaprio Quentin Tarantino Samuel L. Jackson Soundtrack western Soundtrack,2012.0,action drama western django unchained action christoph waltz funny good soundtrack great performances humour leonardo dicaprio quentin tarantino samuel l jackson soundtrack western soundtrack
99117,This Is 40 (2012),Drama,2012.0,this is 40,,2012.0,drama this is
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,1990.0,i bought a vampire motorcycle,,1990.0,comedy horror i bought a vampire motorcycle
99130,Ice Cream Man (1995),Comedy|Horror,1995.0,ice cream man,,1995.0,comedy horror ice cream man
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,2012.0,"impossible, the (imposible, lo)",,2012.0,drama thriller impossible the imposible lo
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,2012.0,"misérables, les",,2012.0,drama musical romance imax misrables les
99191,Campfire Tales (1997),Horror,1997.0,campfire tales,,1997.0,horror campfire tales
99415,Parental Guidance (2012),Comedy,2012.0,parental guidance,,2012.0,comedy parental guidance
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,2012.0,john dies at the end,,2012.0,comedy fantasy horror john dies at the end
99532,"Misérables, Les (2000)",Drama|Romance,2000.0,"misérables, les",,2000.0,drama romance misrables les
99574,Promised Land (2012),Drama,2012.0,promised land,,2012.0,drama promised land
99636,English Vinglish (2012),Comedy|Drama,2012.0,english vinglish,,2012.0,comedy drama english vinglish
99638,Fish Story (Fisshu sutôrî) (2009),Comedy,2009.0,fish story (fisshu sutôrî),,2009.0,comedy fish story fisshu sutr
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,2013.0,texas chainsaw 3d,,2013.0,horror mystery thriller texas chainsaw d
99728,Gangster Squad (2013),Action|Crime|Drama,2013.0,gangster squad,,2013.0,action crime drama gangster squad
99750,"Iceman, The (2012)",Crime|Drama|Thriller,2012.0,"iceman, the",,2012.0,crime drama thriller iceman the
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,2012.0,it's such a beautiful day,moving philosopical surreal weird,2012.0,animation comedy drama fantasy scifi its such a beautiful day moving philosopical surreal weird
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,2013.0,"batman: the dark knight returns, part 2",,2013.0,action animation batman the dark knight returns part
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,2012.0,everything or nothing: the untold story of 007,,2012.0,documentary everything or nothing the untold story of
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi,2011.0,codependent lesbian space alien seeks same,,2011.0,comedy romance scifi codependent lesbian space alien seeks same
99910,"Last Stand, The (2013)",Action|Crime|Thriller,2013.0,"last stand, the",,2013.0,action crime thriller last stand the
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,2013.0,upstream color,artistic artsy atmospheric Beautiful dreamlike existentialism,2013.0,romance scifi thriller upstream color artistic artsy atmospheric beautiful dreamlike existentialism
99992,Shadow Dancer (2012),Crime|Drama|Thriller,2012.0,shadow dancer,,2012.0,crime drama thriller shadow dancer
100044,Human Planet (2011),Documentary,2011.0,human planet,,2011.0,documentary human planet
100068,Comme un chef (2012),Comedy,2012.0,comme un chef,,2012.0,comedy comme un chef
100083,Movie 43 (2013),Comedy,2013.0,movie 43,embarassing scenes offensive R language sarcasm satire,2013.0,comedy movie  embarassing scenes offensive r language sarcasm satire
100106,"Pervert's Guide to Ideology, The (2012)",Documentary,2012.0,"pervert's guide to ideology, the",,2012.0,documentary perverts guide to ideology the
100159,Sightseers (2012),Comedy,2012.0,sightseers,,2012.0,comedy sightseers
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,2013.0,hansel & gretel: witch hunters,,2013.0,action fantasy horror imax hansel  gretel witch hunters
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,2012.0,jim jefferies: fully functional (epix),,2012.0,comedy jim jefferies fully functional epix
100226,Why Stop Now (2012),Comedy|Drama,2012.0,why stop now,,2012.0,comedy drama why stop now
100277,Tabu (2012),Drama|Romance,2012.0,tabu,,2012.0,drama romance tabu
100302,Upside Down (2012),Drama|Romance|Sci-Fi,2012.0,upside down,,2012.0,drama romance scifi upside down
100304,"Liability, The (2012)",Action|Thriller,2012.0,"liability, the",,2012.0,action thriller liability the
100306,Angst  (1983),Drama|Horror,1983.0,angst,,1983.0,drama horror angst
100326,Stand Up Guys (2012),Comedy|Crime,2012.0,stand up guys,,2012.0,comedy crime stand up guys
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,2013.0,side effects,,2013.0,crime drama mystery thriller side effects
100390,Identity Thief (2013),Comedy|Crime,2013.0,identity thief,,2013.0,comedy crime identity thief
100397,"ABCs of Death, The (2012)",Horror,2012.0,"abcs of death, the",,2012.0,horror abcs of death the
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,2013.0,beautiful creatures,,2013.0,drama fantasy romance beautiful creatures
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,2013.0,"good day to die hard, a",,2013.0,action crime thriller imax good day to die hard a
100507,21 and Over (2013),Comedy,2013.0,21 and over,,2013.0,comedy  and over
100527,Safe Haven (2013),Drama|Mystery|Romance,2013.0,safe haven,,2013.0,drama mystery romance safe haven
100553,Frozen Planet (2011),Documentary,2011.0,frozen planet,,2011.0,documentary frozen planet
100556,"Act of Killing, The (2012)",Documentary,2012.0,"act of killing, the",,2012.0,documentary act of killing the
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,2012.0,universal soldier: day of reckoning,,2012.0,action scifi thriller universal soldier day of reckoning
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,2013.0,escape from planet earth,,2013.0,adventure animation comedy scifi escape from planet earth
100714,Before Midnight (2013),Drama|Romance,2013.0,before midnight,,2013.0,drama romance before midnight
100737,Snitch (2013),Action|Drama|Thriller,2013.0,snitch,,2013.0,action drama thriller snitch
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,2013.0,dark skies,,2013.0,horror scifi thriller dark skies
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,2012.0,oh boy (a coffee in berlin),,2012.0,comedy drama oh boy a coffee in berlin
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,2013.0,journey to the west: conquering the demons (daai wa sai you chi chui mo chun kei),,2013.0,adventure comedy fantasy romance imax journey to the west conquering the demons daai wa sai you chi chui mo chun kei
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,1990.0,maniac cop 2,,1990.0,action horror thriller maniac cop
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,2013.0,jack the giant slayer,,2013.0,adventure fantasy imax jack the giant slayer
101070,Wadjda (2012),Drama,2012.0,wadjda,,2012.0,drama wadjda
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,2010.0,"unintentional kidnapping of mrs. elfriede ott, the (die unabsichtliche entführung der frau elfriede ott)",,2010.0,comedy unintentional kidnapping of mrs elfriede ott the die unabsichtliche entfhrung der frau elfriede ott
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,1949.0,"legend of sleepy hollow, the",,1949.0,animation comedy horror musical legend of sleepy hollow the
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,2013.0,g.i. joe: retaliation,,2013.0,action adventure scifi thriller imax gi joe retaliation
101088,Stoker (2013),Drama|Mystery|Thriller,2013.0,stoker,,2013.0,drama mystery thriller stoker
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,2013.0,oz the great and powerful,,2013.0,action adventure fantasy imax oz the great and powerful
101142,"Croods, The (2013)",Adventure|Animation|Comedy,2013.0,"croods, the",animation funny stone age,2013.0,adventure animation comedy croods the animation funny stone age
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,2013.0,"incredible burt wonderstone, the",,2013.0,comedy incredible burt wonderstone the
101360,"Call, The (2013)",Drama|Thriller,2013.0,"call, the",,2013.0,drama thriller call the
101362,Olympus Has Fallen (2013),Action|Thriller,2013.0,olympus has fallen,,2013.0,action thriller olympus has fallen
101415,"First Time, The (2012)",Comedy|Drama|Romance,2012.0,"first time, the",,2012.0,comedy drama romance first time the
101423,Mezzo Forte (1998),Action|Animation|Comedy,1998.0,mezzo forte,,1998.0,action animation comedy mezzo forte
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,2012.0,"place beyond the pines, the",,2012.0,crime drama place beyond the pines the
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,2012.0,"brass teapot, the",,2012.0,comedy fantasy thriller brass teapot the
101531,Phil Spector (2013),Drama,2013.0,phil spector,,2013.0,drama phil spector
101577,"Host, The (2013)",Action|Adventure|Romance,2013.0,"host, the",,2013.0,action adventure romance host the
101612,Admission (2013),Comedy|Romance,2013.0,admission,,2013.0,comedy romance admission
101739,Evil Dead (2013),Horror,2013.0,evil dead,,2013.0,horror evil dead
101741,Trance (2013),Crime|Thriller,2013.0,trance,,2013.0,crime thriller trance
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,2012.0,"perfect plan, a (plan parfait, un)",,2012.0,adventure comedy romance perfect plan a plan parfait un
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,2013.0,oblivion,,2013.0,action adventure scifi imax oblivion
101884,Dark Tide (2012),Adventure|Drama|Thriller,2012.0,dark tide,,2012.0,adventure drama thriller dark tide
101895,42 (2013),Drama,2013.0,42,,2013.0,drama
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,2012.0,wolf children (okami kodomo no ame to yuki),,2012.0,animation fantasy wolf children okami kodomo no ame to yuki
101973,Disconnect (2012),Drama|Thriller,2012.0,disconnect,,2012.0,drama thriller disconnect
102007,"Invincible Iron Man, The (2007)",Animation,2007.0,"invincible iron man, the",animation,2007.0,animation invincible iron man the animation
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,1967.0,yongary: monster from the deep,,1967.0,children horror scifi yongary monster from the deep
102033,Pain & Gain (2013),Action|Comedy|Crime,2013.0,pain & gain,,2013.0,action comedy crime pain  gain
102058,Hulk Vs. (2009),Animation,2009.0,hulk vs.,,2009.0,animation hulk vs
102066,Resolution (2012),Horror|Thriller,2012.0,resolution,,2012.0,horror thriller resolution
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,2012.0,grabbers,,2012.0,comedy horror scifi grabbers
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,2012.0,justice league: doom ,,2012.0,action animation fantasy justice league doom
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,2013.0,"grandmaster, the (yi dai zong shi)",,2013.0,action drama imax grandmaster the yi dai zong shi
102123,This Is the End (2013),Action|Comedy,2013.0,this is the end,,2013.0,action comedy this is the end
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,2013.0,iron man 3,,2013.0,action scifi thriller imax iron man
102165,"English Teacher, The (2013)",Comedy|Drama,2013.0,"english teacher, the",,2013.0,comedy drama english teacher the
102194,Mud (2012),Adventure|Crime|Drama,2012.0,mud,,2012.0,adventure crime drama mud
102217,Bill Hicks: Revelations (1993),Comedy,1993.0,bill hicks: revelations,,1993.0,comedy bill hicks revelations
102278,Pawn (2013),Crime|Thriller,2013.0,pawn,,2013.0,crime thriller pawn
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,1976.0,shaolin temple (shao lin si),,1976.0,action adventure drama shaolin temple shao lin si
102378,Syrup (2013),Comedy|Drama,2013.0,syrup,,2013.0,comedy drama syrup
102407,"Great Gatsby, The (2013)",Drama,2013.0,"great gatsby, the",,2013.0,drama great gatsby the
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,2013.0,star trek into darkness,,2013.0,action adventure scifi imax star trek into darkness
102481,"Internship, The (2013)",Comedy,2013.0,"internship, the",,2013.0,comedy internship the
102590,Darkon (2006),Documentary|Fantasy,2006.0,darkon,,2006.0,documentary fantasy darkon
102602,Mimino (1977),Comedy,1977.0,mimino,,1977.0,comedy mimino
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,1973.0,ivan vasilievich: back to the future (ivan vasilievich menyaet professiyu),,1973.0,adventure comedy ivan vasilievich back to the future ivan vasilievich menyaet professiyu
102684,Only God Forgives (2013),Drama|Thriller,2013.0,only god forgives,,2013.0,drama thriller only god forgives
102686,"Hangover Part III, The (2013)",Comedy,2013.0,"hangover part iii, the",,2013.0,comedy hangover part iii the
